Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
173438,B006N3I0N2,A15JBFO5T252WI,"D. Hautanen ""Kolten's mom""",0,0,5,1233964800,Best Bold decaf,This is the best Decaf K-cup I have tried. It is bold with a really nice finish. Not at all bitter like some of the decafs I have tried.,2
173527,B006N3I0N2,A19O19MYEZN6QN,"Patricia Childers ""LuLu7""",0,0,5,1320278400,Emeril's Coffee,"This is my husband's favorite coffee by far and away. It has a nice robust flavor and a little more pep than most decafs. The coffee is consistent as well, consistently good.",2
173534,B006N3I0N2,A1X9JY3NKC7JPB,jagaito,0,0,5,1303689600,Best decaf ever!,"I am now restricted to decaffeinated coffee for health reasons, but was very pleasantly surprised with Emeril's Jazzed Up Decaf.  It is by far the best decaf coffee I've had - at home or elsewhere.",2
173517,B006N3I0N2,A1UPWA0CCKG7SK,hollywood five,0,0,5,1331078400,Love the taste...........,"My husband wanted this coffee maker, not me. I thought it was too expensive (still do) and the coffee was too expensive (still do). We bought the Newman's decaf and really liked it, when we were in a hurry the coffee maker is great. I decided to give another decaf a try and tried Emeril's Jazzed Up Decaf. It is a great coffee, no after taste and a good rich coffee. My son who drinks only reg. coffee does not know the difference with Emeril's. It's still over priced but it's good. I am not a big coffee drinker, one cup in the morning is about it but I like this one.",2
173458,B006N3I0N2,A3GPFKRWJAI702,J. Strickland,4,4,5,1290211200,Good every day coffee,"This coffee doesn't taste like decaf coffee.  And that is very unusual.  I found that if I use the 9.25 oz setting on our coffee maker it gives us about the strength one might get at most restaurants, but it tastes better.  If you can't live without the Charbucks burnt style of flavor, you might try the 5.25 oz setting.  If you like  amilder cup, use the 11.25 oz setting.  This is now what I drink after I have had enough caffeine for the day.",2
173457,B006N3I0N2,A3RQ50PV98SP99,sometimes shopper,5,5,4,1261180800,this is real coffee,"This is a decaf for people who like a ""real"" cup of coffee.  It is strong and full of coffee flavor.  Most decafs we've tried are kind of weak.  I would give it 5 stars, but sometimes I do get an odd aftertaste that I associate with decafs.  I don't taste it every time, so I wonder if it's because the K-cups get old?  We don't go through the decafs as fast as the regular.<br /><br />For those of you that know New Orleans coffee (with chicory), this is different.  No chicory, just good coffee.",2
173520,B006N3I0N2,A27YKN5IIUEILY,Mom F,0,0,5,1329177600,nice coffee,"I was not sure I would like this coffee after reading some of the reviews on it, but I like the coffee and the fact that is has no bitter taste. It brews beautifully in my Breville K-cup machine! It tasted smooth and full flavored, even using the larger cup setting on my machine.",2
173384,B006N3I0N2,A6YLLLTOBRDR2,ReviewDoc,0,0,5,1299283200,I love this coffee,"Great tasting decaf coffee. I drink up to five cups a day at work and find this to be perfect. I make a very large cup out of it by running it more than once through the machine, producing about 16oz of strong coffee. Tastes great with splenda.",2
173468,B006N3I0N2,A1WH7NOR9K69YB,J. Butler,1,1,3,1295568000,"Good, but not bold",I have this product on auto delivery.  I've been getting it for about a year now.  The last shipments must have been defective because they are not as bold as when I first started getting them.  I have been reducing the brew cup size as to get the bold taste.  Disappointing.  Maybe the next shipment will get back on track or I'll need to find a different decaf.,1
173427,B006N3I0N2,A1RUXBU97H8NIA,"Tennessean ""&#34;PAO&#34;""",0,0,5,1245801600,Decaf with Flavor,I've tried other decafs and half decafs but this one has a bolder flavor that I didn't find in the others I tried. I would recommend this coffee to decaf drinkers looking for a bolder taste.,2
173424,B006N3I0N2,A3ORO1G9Z7WUDI,Mid-Michigan Mom,0,0,5,1249430400,Great Morning Coffee,"Just a really good decaf coffee.  Rich, flavorful and if you add cream like me it holds its flavor while mellowing into notes of spice and chocolate.",2
173450,B006N3I0N2,A2VMT89TCSF105,"Ashtar Command ""Seeker""",1,7,5,1285891200,Jazz up the decaf,"The first time I heard about decaf (on a sitcom), I assumed it was a joke. Yet, those bottled laughs weren't heard in the background. Could it be...? An American teacher later informed me that yes, there really is such a thing.<br /><br />Decaf must be the most stupid invention in world history. I mean, coffee without caffeine?! That's rather like coke without cocaine. Or tobacco without nicotine. Or the Democratic Party without Bill Clinton.<br /><br />It lacks the active substance.",2
173500,B006N3I0N2,A2FUBLM5H2ABTV,Rocky,0,0,5,1349568000,Great flavor,"Emeril's coffee in the K cups has a rich flavor, minus bitterness. Tastes like well brewed coffee, without all the work.",2
173408,B006N3I0N2,ABYVECXXSP6R5,Lapimienta,0,0,5,1276732800,Really jazzed!,"I got a few of these in a sample pack and liked it so decided to try a whole box.  So far, it's my favorite of all the coffee I've tried.  It is smooth but rich w/o an aftertaste that decaf can sometimes give.  I've got it on auto delivery, now, and have quit experimenting w/other brands.",2
173519,B006N3I0N2,AE0MTCE9NT975,Harry Mark Hunsicker,0,0,3,1329523200,Is this Decaf????,"No where on the box, other than the shipping label, does this state decaf? The k-cups do not say decaf either. Don't you think that the producer would label the box somewhere that it is decaf?<br /><br />If this is regular than I rate it a 3.",1
173528,B006N3I0N2,AA22G1EHH6WXB,Rhonda McDonald,0,0,5,1319587200,Good coffee,"We switched to decaf a couple of months ago and Emeril's Jazzed Up Decaf is one of the best we have tasted. Works well in our Keurig, have not had any duds. Love the price as well, one of the more affordable choices on Amazon for the quantity that you receive.",2
173472,B006N3I0N2,A237GXXJSSY893,B. Kerr,1,1,5,1281571200,Best decaf!,"This is hands down the best decaf. I have tried many ... most were a disappointment, some were ok. This is the best I've had. I've been drinking it for quite a few months now and still love it!<br />This coffee has a full, rich flavor without any bitterness!",2
173448,B006N3I0N2,A2EVSUGZG3K4DA,"Luke Rad ""lz3broc""",2,5,3,1261440000,HMMM I hope its good!,I bought the REGULAR unleaded Emerils Big Easy Bold 18pack to try and after 1 cup I was bouncing off the walls.<br /><br />I think I need the DECAF.<br /><br />with enough french vanilla coffeemate and splenda its just like a real New Orleans Cafe Dumonde Cafe au-lait<br /><br />Ok pass the beignets please!,1
173418,B006N3I0N2,A2M1T4OUAFBPRI,J. Wehrmeister,0,0,5,1256860800,Great decaf,"This has to be one of the most delicious (if not the most delicious) cups of decaf I have ever had the pleasure of drinking. I'm supposed to avoid caffeine and love a strong, full-bodied brew. Until discovering this gem I thought that second-best was my fate in life. Wow! Was I ever wrong. Thank you Emeril!!!",2
173464,B006N3I0N2,A3T40MN826CJS9,L. Petrie,4,5,3,1228003200,Dad's favorite,"The Emeril's decaf is my husbands favorite of all the decaf's we have tried so far. For me, it tastes a little burned and reminds me of Starbucks.",1
173404,B006N3I0N2,A22USPPT7Q02LU,Karen M Young,0,0,4,1277856000,"Emeril's Jazzed up decaf...good, but...",Emeril's Jazzed up Decaf is a great flavored decaf..the only problem is it takes forever for it to brew.  For some reason the water just trickles out and takes at least twice as long (maybe more) as other K-Cups to brew.,2
173467,B006N3I0N2,A2D2OPGATOBNU,A. Downey,1,1,1,1298678400,They changed it :(,"Ive been drinking this for over a year.  My last 2 boxes are different, much weaker!  I have to use 2 kcups for 1 cup of coffee and its still weak.  This was my favorite by far, but not anymore.  Off to find a new favorite.",0
173463,B006N3I0N2,AAMNKQCRLACQN,"C C Doyle ""firefly""",2,2,5,1233705600,Jazzed Up Decaf is definitely my new favorite coffee!,"Amazingly delightful, bold and robust; full flavored - a decaf unlike any other I've ever experienced.  If, like me, you're fond of Sumatra, you'll really enjoy this coffee.",2
33133,B000SATIZA,A39DYTMO6VG754,CBD,0,0,5,1287100800,Good tea,"I love this tea, I drink it daily, it's a little tart but I love it. Being from the carribean I grew up with the hibiscus tree. So it brings back a lot of memories.",2
33160,B000SATIZA,A2WTC3FP4SJLXZ,"Blanca Machado ""Txotxona""",6,6,5,1251763200,Delicious way to get your vitamin C,"I got this tea to drink at my office and it's absolutelly delicious. It has a frutty, sour taste which I love, the color also beautiful. It has a high content of Vitamin C, so all I can say is that it's marvelous<br /><br />Product arrived promptly and well packed. This is hard to find in a local store so I'm very happy with the product and the seller",2
33162,B000SATIZA,AMOW300X8VLBF,Lani&amp;David,4,4,5,1299888000,Outstanding for iced tea,"We lived in Kenya for 6 years and cold hibiscus tea was a favorite daily drink -- loaded with vitamin C and antioxidents.  We bought the hibiscus blossoms in the local market and brewed it in room temperature water for a few hours. Now, back in the US, we have a half gallon in the refrig at all times.  We've read several articles stating hibiscus tea, in addition to its other health benefits, lowers blood pressure.",2
33204,B000SATIZA,A2353QQTBDZ8VU,Arden Haines,1,1,5,1287705600,Review of Hibiscus tea,"I have purchased this tea repeatedly this year.  My boss and I both drink it in the office just like coffee.  It is miraculous at dropping blood pressure. My boss is now off half his medication.  We love the taste and it is also really good cold with ice.  I haven't tried it with vodka yet, but that is next.  The tea always arrives in a timely manner.",2
33119,B000SATIZA,A13XYRTHAG4QMA,bintampa,0,0,5,1312416000,Love this tea,"I love this tea. I drink it every morning. It is suppose to have benefits such as lowering blood pressure,but not sure about that. I put a little Agave necter in it. I enjoy it more than coffee and I don't get the heart burn or upset stomach from it.",2
33155,B000SATIZA,A2HVMYUNNHFP9J,P. Henne,8,8,5,1242518400,Trial period for reducing blood pressure. .,"I have read that over a 6 week period that if you drink 3 to 4 cups of brewed tea with this product, a day, it has real blood pressure lowering qualities. I am testing it out. Also, I found on line a site that recommended adding 1/4 c orange juice and it does improve the flavor (less tarty).  Good quality and value",2
33177,B000SATIZA,A23Q4B6O6E8GZ9,"Unagi Sushi ""anniegoose""",2,2,5,1309132800,"Davidson's Tea Bulk, Herb Pure Org Hibiscus","Now THIS is the product that is the PURE hibiscus and is the one I shall continue buying through Amazon.  For those who have high blood pressure issues, I totally recommend drinking hibiscus tea every day.  I drink it because I like it and because I DON'T want high blood pressure.",2
33222,B000SATIZA,A1WY4WXXLKWYXV,Linda C. Currie,0,0,5,1344384000,Makes a great iced tea,"I boil the tea in a big pot with sweetener and fresh ginger......let it steep for 4 hours.........put it in the fridge....makes a very refreshing (and addicting) drink. Plus, it is good for you!",2
33146,B000SATIZA,A1L002JQJFF51P,D. Thompson,1,21,1,1295827200,bulk tea,The tea is bitter because I made it too strong. It would be much better for me if the bag had instructions on the amount to be used.,0
33170,B000SATIZA,A2AQZSIZN3E6F,alli gator,3,3,5,1319241600,davidson tea Org Hibiscus,Bought the tea because I heard it lowered your blood pressure by several points.  Went to the Dr. and it is true.  I love the taste of the tea and make it in my ice maker.  This way i have a pitcher of it always in the ref.  I also love the bright red color.  I will keep on drinking this product.,2
